"index","ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","IGNORE_Accounts","RISK_Adjustment","TARGET_Adjusted"
"269",2345121,51,"Private","College","Absent","Executive",75170.57,"Female",0,12,"UnitedStates",0,0
"270",2350330,25,"PSLocal","HSgrad","Absent","Farming",179015.01,"Male",1146,16,"UnitedStates",0,0
"271",2350883,37,"PSFederal","College","Married","Machinist",21520.56,"Male",0,40,"UnitedStates",0,0
"272",2361729,44,"Private","College","Unmarried","Executive",80553.73,"Male",1320,45,"England",0,0
"273",2361855,27,"Private","Associate","Married","Clerical",199104.55,"Female",0,25,"UnitedStates",0,0
"274",2364781,63,"Private","HSgrad","Widowed","Service",155241.01,"Female",0,40,"UnitedStates",0,0
"275",2369739,21,"Private","Vocational","Absent","Machinist",39249.37,"Male",0,30,"UnitedStates",0,0
"276",2371361,41,"PSLocal","Associate","Married","Support",27621.04,"Male",0,40,"UnitedStates",1457,1
"277",2371954,38,"Private","Vocational","Married","Machinist",55660.1,"Male",0,40,"UnitedStates",2500,1
"278",2382668,44,"Consultant","College","Divorced","Farming",192599.61,"Male",0,40,"UnitedStates",0,0
"279",2383312,22,NA,"College","Absent",NA,92014.13,"Male",0,40,"UnitedStates",0,0
"280",2387868,52,"Private","HSgrad","Married","Repair",38175.16,"Male",0,50,"UnitedStates",2505,1
"281",2392506,51,"PSLocal","Yr9","Married","Transport",50305.81,"Male",0,40,"UnitedStates",0,0
"282",2394361,67,"PSState","Doctorate","Married","Professional",15898.03,"Male",0,12,NA,0,0
"283",2403809,58,"Private","Vocational","Married","Executive",49228.83,"Male",0,40,"Germany",0,1
"284",2405630,52,"SelfEmp","Bachelor","Married","Sales",41019.67,"Male",0,55,"UnitedStates",0,0
"285",2411282,42,"Private","Doctorate","Absent","Professional",105677.14,"Male",0,36,"UnitedStates",10302,1
"286",2413489,41,"Private","Master","Married","Professional",39795.37,"Male",0,50,"UnitedStates",15024,1
"287",2415457,21,NA,"College","Absent",NA,150958.41,"Male",0,30,"UnitedStates",0,0
"288",2416521,53,"PSState","Yr10","Married","Transport",14646.62,"Male",0,40,"UnitedStates",10379,1
"289",2424026,40,"Private","College","Married","Professional",385067.54,"Female",0,40,"UnitedStates",0,0
"290",2426379,41,"Private","Bachelor","Married","Professional",25307.22,"Male",0,40,"UnitedStates",0,0
"291",2430330,60,"Consultant","HSgrad","Married","Sales",36145.47,"Male",0,45,"UnitedStates",0,0
"292",2434068,39,"Private","HSgrad","Married","Machinist",32080.22,"Male",1367.33333333333,40,"UnitedStates",0,0
"293",2445821,29,"Private","HSgrad","Divorced","Service",80201.6,"Female",0,36,"UnitedStates",0,0
"294",2452832,29,"Private","Yr11","Absent","Service",152961.87,"Female",0,40,"UnitedStates",0,0
"295",2464767,28,"Consultant","Bachelor","Absent","Professional",88287.76,"Male",0,50,"UnitedStates",3788,1
"296",2467157,75,NA,"Yr10","Widowed",NA,126406.52,"Female",0,1,"China",0,0
"297",2470323,40,"Private","College","Divorced","Service",55147.82,"Female",0,40,"UnitedStates",0,0
"298",2470481,21,"Private","HSgrad","Absent","Repair",104110.16,"Male",0,40,"UnitedStates",0,0
"299",2474583,31,"Private","College","Absent","Executive",609.72,"Male",0,40,"UnitedStates",0,0
"300",2476679,23,"PSLocal","HSgrad","Absent","Farming",27390.28,"Male",0,40,"Poland",0,0
"301",2478789,54,"Private","Master","Married","Professional",29811.43,"Male",0,60,"UnitedStates",0,0
"302",2491453,23,"Private","Associate","Absent","Sales",36254.32,"Male",0,40,"UnitedStates",0,0
"303",2497345,18,NA,"Yr12","Absent",NA,175051.39,"Male",0,20,"UnitedStates",0,0
"304",2497561,29,"Private","HSgrad","Married","Service",67901.35,"Male",0,40,"UnitedStates",0,0
"305",2497708,20,"PSLocal","College","Absent","Protective",126038.65,"Male",0,25,"UnitedStates",0,0
"306",2500488,37,"Private","College","Divorced","Repair",53249.24,"Male",0,50,"UnitedStates",0,0
"307",2507928,28,"Private","Bachelor","Absent","Clerical",57135.48,"Female",0,45,"UnitedStates",0,0
"308",2511963,65,"Consultant","College","Married","Executive",29100.18,"Male",2174,10,"UnitedStates",7525,1
"309",2514591,37,"PSLocal","College","Married-spouse-absent","Clerical",147993.31,"Female",0,27,"UnitedStates",0,0
"310",2514943,21,"Private","HSgrad","Absent","Sales",70275.91,"Female",0,30,"UnitedStates",0,0
"311",2515064,51,"Private","HSgrad","Married","Repair",22770.44,"Male",0,40,"UnitedStates",0,0
"312",2519287,54,"Private","Vocational","Married","Support",66433.01,"Male",0,40,"UnitedStates",7688,1
"313",2520820,46,"Private","College","Divorced","Clerical",47070.57,"Female",0,40,"UnitedStates",0,0
"314",2525379,35,"Private","HSgrad","Absent","Machinist",279599.42,"Female",0,48,"UnitedStates",0,0
"315",2533797,43,"PSState","Master","Married","Executive",15762.95,"Male",0,40,"UnitedStates",7107,1
"316",2549383,32,"Consultant","Yr11","Unmarried","Cleaner",93671.92,"Female",0,40,"Nicaragua",0,0
"317",2551914,64,"Private","HSgrad","Widowed","Clerical",73486.06,"Female",0,30,"UnitedStates",0,0
"318",2556296,46,"PSFederal","College","Divorced","Clerical",111422.53,"Female",0,40,"UnitedStates",0,0
"319",2559947,29,"Private","HSgrad","Married","Sales",329171.43,"Female",0,18,"UnitedStates",0,0
"320",2566804,27,"Private","HSgrad","Absent","Cleaner",104372.79,"Male",0,35,"UnitedStates",0,0
"321",2567163,50,"Private","HSgrad","Divorced","Professional",145031.73,"Female",0,40,"UnitedStates",0,0
"322",2571658,50,"Private","Bachelor","Married","Professional",26158.2,"Male",0,43,"UnitedStates",2024,1
"323",2578547,45,"Private","Yr9","Married","Cleaner",59534.87,"Male",0,40,"India",0,0
"324",2584205,39,"Private","HSgrad","Absent","Machinist",85565.16,"Female",0,10,"UnitedStates",0,0
"325",2586533,40,"Private","College","Divorced","Service",128629.84,"Male",0,45,"UnitedStates",0,0
"326",2597744,26,"Private","Yr12","Absent","Service",199628.02,"Male",0,40,"UnitedStates",0,0
"327",2601767,27,"Private","College","Married","Repair",27932.75,"Male",0,60,"UnitedStates",0,0
"328",2610672,53,NA,"Yr5t6","Widowed",NA,82391.47,"Female",0,30,"UnitedStates",0,0
"329",2611065,41,"PSLocal","HSgrad","Divorced","Transport",108760.33,"Female",0,38,"UnitedStates",0,0
"330",2613647,29,"Private","Bachelor","Married","Repair",30838.37,"Male",0,45,"UnitedStates",0,0
"331",2623338,35,NA,"College","Divorced",NA,84371.66,"Female",0,36,"UnitedStates",0,0
"332",2628569,32,"Private","Yr10","Absent","Repair",229452.89,"Male",0,40,"UnitedStates",0,0
"333",2628576,60,"PSState","Master","Married","Professional",25719.5,"Male",0,38,"China",4154,1
"334",2633964,38,"Private","HSgrad","Married","Transport",11525.85,"Male",0,40,"Malaysia",0,0
"335",2638182,25,"PSLocal","Bachelor","Absent","Professional",104146.06,"Male",0,40,"UnitedStates",0,0
"336",2652430,41,"Consultant","College","Divorced","Repair",126239.52,"Male",0,40,"UnitedStates",0,0
"337",2652767,26,"Private","Bachelor","Married","Professional",13790.85,"Male",0,58,"UnitedStates",10210,1
"338",2665367,23,"Private","Vocational","Absent","Professional",33182.37,"Female",0,36,"UnitedStates",0,0
"339",2679815,24,"Private","HSgrad","Absent","Repair",73809.11,"Male",0,40,"UnitedStates",0,0
"340",2684076,33,"PSLocal","Bachelor","Absent","Professional",49859.42,"Female",0,46,"UnitedStates",0,0
"341",2686697,27,"Private","HSgrad","Married","Clerical",25889.7,"Male",0,39,"UnitedStates",0,0
"342",2689411,36,"Private","Master","Absent","Professional",96900.94,"Female",0,40,"UnitedStates",0,0
"343",2689854,50,"SelfEmp","Master","Married","Sales",22536.37,"Male",0,40,"UnitedStates",5699,1
"344",2693858,29,"Private","HSgrad","Married","Machinist",53693.92,"Male",0,45,"UnitedStates",0,0
"345",2694328,45,"PSState","HSgrad","Divorced","Protective",161281.24,"Female",0,40,"UnitedStates",0,0
"346",2696752,47,"PSFederal","HSgrad","Absent","Executive",38932.19,"Female",0,40,"UnitedStates",0,0
"347",2698881,41,"PSLocal","Master","Divorced","Professional",189299.57,"Female",0,60,"UnitedStates",0,0
"348",2700450,31,"Private","Bachelor","Divorced","Executive",100095.95,"Female",0,50,"UnitedStates",1440,1
"349",2701455,39,"Private","Yr9","Married","Service",136378.92,"Female",0,34,"UnitedStates",0,0
"350",2714780,66,"Consultant","Yr9","Married","Farming",25973.47,"Male",0,25,"UnitedStates",5531,1
"351",2718332,39,"Private","College","Married","Clerical",15275.18,"Male",0,25,"Mexico",0,0
"352",2727224,44,"Private","Master","Married","Executive",53626.14,"Male",0,40,"UnitedStates",4145,1
"353",2735082,22,"Private","College","Absent","Sales",249741.88,"Female",0,15,"UnitedStates",0,0
"354",2744996,43,"PSFederal","Bachelor","Married","Professional",21737.96,"Male",0,40,"UnitedStates",0,0
"355",2755909,21,NA,"College","Absent",NA,119656.67,"Male",0,48,"UnitedStates",0,0
"356",2758873,34,"Private","HSgrad","Absent","Repair",59338.83,"Male",0,40,"UnitedStates",0,0
"357",2764229,22,"Private","HSgrad","Married","Transport",35751.45,"Male",0,40,"UnitedStates",0,0
"358",2765799,22,"Private","Bachelor","Absent","Professional",41992.73,"Female",0,9,"UnitedStates",0,0
"359",2765855,41,"Private","HSgrad","Married","Transport",46673.22,"Male",0,50,"UnitedStates",0,0
"360",2766274,32,"Private","College","Divorced","Machinist",176806.47,"Female",0,40,"UnitedStates",0,0
"361",2768759,24,"Private","HSgrad","Absent","Cleaner",101594.16,"Male",0,40,"UnitedStates",0,0
"362",2773758,45,"Private","HSgrad","Married","Farming",39403.87,"Male",0,40,"UnitedStates",0,0
"363",2777759,56,"Private","HSgrad","Married","Machinist",35545.48,"Male",0,40,"UnitedStates",0,0
"364",2787203,53,"Consultant","HSgrad","Married","Farming",32036.42,"Male",0,85,"UnitedStates",0,0
"365",2792504,27,"Consultant","HSgrad","Absent","Repair",72408.32,"Male",0,30,"UnitedStates",0,0
"366",2794283,32,"Private","Vocational","Absent","Service",85652.5,"Male",0,45,"UnitedStates",0,0
"367",2798007,31,"Consultant","Bachelor","Divorced","Repair",122380.38,"Male",0,60,"UnitedStates",0,0
"368",2805784,39,"Private","HSgrad","Married","Repair",35689.37,"Male",0,40,"UnitedStates",7298,1
"369",2842832,54,"Private","Yr10","Married","Transport",60708.32,"Male",0,40,"UnitedStates",0,0
"370",2848462,32,"Private","HSgrad","Divorced","Clerical",115759.45,"Female",0,40,"UnitedStates",0,0
"371",2858446,51,"Consultant","Yr10","Widowed","Transport",38448.49,"Female",0,40,"UnitedStates",0,0
"372",2861412,50,"Private","HSgrad","Married-spouse-absent","Cleaner",245512.73,"Female",0,40,"UnitedStates",0,0
"373",2876748,29,"Private","HSgrad","Married","Transport",16596.93,"Male",0,40,"UnitedStates",0,0
"374",2882883,41,"Private","Bachelor","Absent","Professional",76867.5,"Male",0,40,"UnitedStates",3156,1
"375",2884161,31,"Private","HSgrad","Absent","Farming",266708.54,"Male",0,45,"UnitedStates",0,0
"376",2889800,34,"Private","HSgrad","Absent","Repair",65181.4,"Male",0,55,"UnitedStates",0,0
"377",2894143,30,"Private","HSgrad","Married","Transport",50564.31,"Male",0,40,"UnitedStates",0,0
"378",2899030,26,"Private","Yr11","Absent","Machinist",198605.08,"Female",0,15,"UnitedStates",0,0
"379",2917228,64,"Private","HSgrad","Married","Executive",29018.13,"Male",0,16,"UnitedStates",0,0
"380",2926326,46,"Private","Bachelor","Absent","Professional",104411.29,"Male",0,60,"UnitedStates",0,0
"381",2928328,27,"Private","Bachelor","Married","Executive",29372.19,"Male",0,40,"UnitedStates",0,0
"382",2933720,37,"Private","Bachelor","Married","Machinist",16834.5,"Male",0,40,"UnitedStates",5124,1
"383",2935621,34,"Private","College","Unmarried","Machinist",69650.32,"Male",0,40,"UnitedStates",0,0
"384",2935747,50,"PSLocal","Master","Divorced","Professional",54815.01,"Female",0,30,NA,0,0
"385",2946407,45,"Private","Yr12","Married","Clerical",273024.98,"Female",0,40,"UnitedStates",3103,1
"386",2946966,39,NA,"HSgrad","Married",NA,24090.81,"Male",0,40,"UnitedStates",0,0
"387",2948009,46,"Private","HSgrad","Divorced","Home",87517.4,"Female",0,25,"UnitedStates",0,0
"388",2953581,45,"Consultant","HSgrad","Married","Executive",45021.81,"Male",0,40,"China",0,0
"389",2961216,33,"PSLocal","Vocational","Absent","Protective",83998.37,"Male",0,56,"UnitedStates",0,0
"390",2962167,27,"Private","College","Absent","Sales",119648.25,"Male",0,40,"UnitedStates",0,0
"391",2967442,26,"Private","Bachelor","Absent","Clerical",302473.86,"Female",0,40,"Mexico",0,0
"392",2970530,22,"Private","HSgrad","Absent","Service",151717.77,"Female",0,19,"UnitedStates",0,0
"393",2982830,45,"PSLocal","HSgrad","Unmarried","Service",191903.12,"Female",0,40,"UnitedStates",0,0
"394",2983570,29,"Private","Vocational","Married","Repair",37179.24,"Male",0,50,"UnitedStates",0,0
"395",2986567,23,"Private","HSgrad","Absent","Executive",190071.74,"Male",0,40,"UnitedStates",0,0
"396",2994003,17,"Private","Yr12","Absent","Cleaner",109648.83,"Male",0,17,"UnitedStates",0,0
"397",2994154,47,"Private","College","Married","Machinist",43274.45,"Male",0,40,"Philippines",3103,1
"398",2998044,28,"Private","Yr11","Married","Repair",107861.57,"Male",0,60,"UnitedStates",7716,1
"399",3000511,61,"Private","HSgrad","Married","Executive",163175.67,"Female",0,38,"UnitedStates",15024,1
"400",3003868,31,"Private","HSgrad","Divorced","Transport",105269.72,"Male",0,45,"UnitedStates",0,0
"401",3015932,20,NA,"College","Absent",NA,156892.82,"Male",0,36,"UnitedStates",0,0
"402",3025458,74,NA,"HSgrad","Widowed",NA,43529.53,"Female",0,10,"UnitedStates",0,0
"403",3038204,54,"PSState","Master","Married-spouse-absent","Professional",51958.85,"Female",0,40,"China",0,0
"404",3042526,42,"Private","College","Married","Service",58980.99,"Male",0,40,"UnitedStates",1590,1
"405",3042979,28,"Private","Doctorate","Absent","Clerical",73107.98,"Male",0,18,"UnitedStates",0,0
"406",3048381,21,"Private","College","Absent","Machinist",243764.23,"Male",0,40,"UnitedStates",0,0
"407",3055651,33,"Private","Bachelor","Married","Cleaner",48116.66,"Male",0,40,"UnitedStates",0,0
"408",3062848,31,"Private","Yr10","Divorced","Service",100775.05,"Male",0,40,"UnitedStates",0,0
"409",3063306,22,"Private","Associate","Absent","Cleaner",91874.24,"Male",2824,40,NA,2436,1
"410",3065252,52,"Private","Vocational","Unmarried","Service",240485.92,"Female",0,35,"UnitedStates",0,0
"411",3069841,37,"Private","Master","Married","Professional",24992.3,"Male",0,45,"UnitedStates",5011,1
"412",3073599,65,"Private","Bachelor","Absent","Executive",26076.22,"Male",0,40,"UnitedStates",0,0
"413",3075529,28,"Private","Bachelor","Absent","Professional",9541.93,"Female",0,40,"UnitedStates",0,0
"414",3076714,30,"Private","HSgrad","Widowed","Clerical",140930.86,"Female",0,40,"UnitedStates",0,0
"415",3082739,47,"Private","Yr11","Divorced","Service",107450.83,"Female",0,40,"UnitedStates",0,0
"416",3100638,34,"Private","College","Divorced","Sales",87586.93,"Female",0,40,"UnitedStates",0,0
"417",3101612,57,"PSLocal","Master","Married","Protective",21467.02,"Male",0,14,"UnitedStates",8535,1
"418",3104234,57,"Private","Yr5t6","Married","Transport",54815.51,"Male",0,40,"UnitedStates",0,0
"419",3105282,53,"Private","HSgrad","Divorced","Sales",63446.23,"Female",0,35,"UnitedStates",0,0
"420",3110509,46,"PSState","Vocational","Divorced","Clerical",288055.96,"Female",0,38,"UnitedStates",0,0
"421",3118935,51,"Private","HSgrad","Divorced","Professional",47116.54,"Female",0,43,"UnitedStates",0,0
"422",3122222,40,"PSLocal","HSgrad","Absent","Service",148301.11,"Male",0,40,"UnitedStates",0,0
"423",3122646,55,"Private","College","Married","Repair",24720.46,"Male",0,40,"UnitedStates",0,0
"424",3124391,50,"SelfEmp","HSgrad","Married","Farming",4930.3,"Male",0,50,"UnitedStates",0,0
"425",3129223,42,"Private","College","Married","Service",195744.31,"Female",0,23,"UnitedStates",0,0
"426",3130873,42,"PSLocal","HSgrad","Married","Farming",43027.27,"Male",0,40,"Singapore",0,0
"427",3132820,31,"Private","Doctorate","Married","Professional",39068.04,"Male",0,40,"China",0,0
"428",3137083,25,"Private","Yr12","Married","Machinist",174325.46,"Male",0,40,"Mexico",0,0
"429",3138731,34,"Private","College","Married","Repair",30033.75,"Male",0,40,"UnitedStates",0,0
"430",3168041,25,"SelfEmp","College","Absent","Sales",67669.6,"Female",0,35,"UnitedStates",0,0
"431",3168121,65,"Consultant","HSgrad","Married","Executive",50845.62,"Male",0,24,"UnitedStates",0,0
"432",3170731,47,"Private","Yr9","Absent","Service",208195.84,"Female",0,50,"UnitedStates",0,0
"433",3172159,29,"Consultant","HSgrad","Married","Transport",32418.68,"Male",0,45,"UnitedStates",0,0
"434",3173088,41,"PSState","Master","Married","Professional",2584.53,"Male",0,40,"UnitedStates",0,0
"435",3177459,49,"SelfEmp","HSgrad","Divorced","Executive",32375.78,"Female",0,40,"UnitedStates",0,0
"436",3182225,22,"Private","HSgrad","Absent","Sales",79019.51,"Male",0,60,"UnitedStates",0,0
"437",3182899,42,"Private","Bachelor","Married","Executive",46796.14,"Male",0,40,"UnitedStates",0,1
"438",3187251,36,"Private","Master","Married","Professional",14220.59,"Male",0,55,"UnitedStates",7298,1
"439",3187630,36,"Private","Associate","Married","Professional",68166.53,"Male",0,40,"UnitedStates",6674,1
"440",3193027,62,"Consultant","Bachelor","Divorced","Professional",63454.72,"Female",0,40,"UnitedStates",13601,1
"441",3199551,44,NA,"Yr12","Unmarried",NA,81371.85,"Female",0,36,"Malaysia",0,0
"442",3208046,24,"Private","Bachelor","Absent","Farming",47378.48,"Male",0,40,"UnitedStates",0,0
"443",3209777,46,"PSLocal","Yr11","Married","Transport",18752.31,"Male",0,30,"UnitedStates",0,0
"444",3218180,46,"Private","Bachelor","Married","Clerical",23064.1,"Male",2415,35,"Philippines",0,1
"445",3229647,52,"Private","Yr10","Married","Transport",43220.42,"Male",0,45,"UnitedStates",0,0
"446",3238626,27,"Private","HSgrad","Married","Repair",12631.84,"Male",0,40,"UnitedStates",0,0
"447",3245360,40,"Private","Vocational","Divorced","Professional",242928.15,"Male",0,40,"UnitedStates",0,0
"448",3247777,43,"Consultant","HSgrad","Married","Repair",19833.16,"Male",0,60,"UnitedStates",0,0
"449",3254289,41,"SelfEmp","Bachelor","Divorced","Executive",79424.23,"Male",0,50,"UnitedStates",0,0
"450",3258067,43,"Private","Bachelor","Divorced","Executive",138108.83,"Female",0,45,"UnitedStates",3705,1
"451",3260059,63,"SelfEmp","Associate","Married","Sales",19430.35,"Male",0,40,"UnitedStates",5112,1
"452",3260881,38,"Private","HSgrad","Divorced","Repair",40362.23,"Male",0,50,"UnitedStates",0,0
"453",3261701,57,"Private","Yr10","Married","Machinist",12951.57,"Male",0,40,"UnitedStates",0,0
"454",3262872,19,"Private","HSgrad","Absent","Machinist",335039.49,"Male",0,30,"UnitedStates",0,0
"455",3264686,25,"Private","College","Married","Clerical",30693.55,"Male",0,45,"UnitedStates",0,0
